nazwa,marka,cena_aktualna,dlugosc_rekawa,fason_clean,trend_score,bawełna_pct,poliester_pct,elastan_pct,wiskoza_pct,wełna_pct,len_pct,jedwab_pct,nylon_pct,poliamid_pct,lyocell_pct,modal_pct,akryl_pct,kaszmir_pct,poliuretan_pct,natural_material_pct,synthetic_material_pct,premium_material_pct
koszulka polo,polo ralph lauren,859.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,hollister co.,179.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,s.oliver,159.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,men plus,177.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,134.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,ellesse muccia,233.75,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,boggi milano,419.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,ellesse caserio,125.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,weekday,89.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,terranova coca,59.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,hummel,204.0,Długi rękaw,koszulka regular fit,3.33,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,guess,195.0,Krótki rękaw,koszulka slim fit,32.2,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,solid,68.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,55.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,only & sons,74.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,calvin klein,152.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,pull&bear,109.0,Długi rękaw,koszulka loose fit,3.33,77,23,0,0,0,0,0,0,0,0,0,0,0,0,77,23,0
t-shirt z nadrukiem,disney lilo,169.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,lacoste,499.0,Krótki rękaw,koszulka regular fit,3.33,57,32,11,0,0,0,0,0,0,0,0,0,0,0,57,43,0
t-shirt z nadrukiem,nike sportswear,116.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pme legend,149.0,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt basic,adidas originals,98.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,adidas performance,119.0,Krótki rękaw,koszulka slim fit,32.2,40,40,0,0,20,0,0,0,0,0,0,0,0,0,60,40,20
koszulka sportowa,patagonia,249.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
bluzka z długim rękawem,pier one,197.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,levi's®,143.0,Bez rękawów,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,yourturn unisex,42.0,Długi rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,adidas originals,143.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,64.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,element mellow,169.99,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,lacoste,659.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,tommy hilfiger,152.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,dickies mapleton,89.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pier one,29.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,santa cruz,149.0,Bez rękawów,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,karl lagerfeld,161.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,52.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,175.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,selected,161.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,redefined rebel,129.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,calvin klein,132.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,indicode jeans,89.99,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,redefined rebel,69.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,nike performance,143.0,Krótki rękaw,koszulka regular fit,3.33,57,43,0,0,0,0,0,0,0,0,0,0,0,0,57,43,0
koszulka polo,polo ralph lauren,599.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,lacoste,440.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,67.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,pier one,41.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,björn borg,139.0,Krótki rękaw,koszulka regular fit,3.33,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,billabong,116.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,gap,129.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,lyle &,143.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,yourturn,79.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,the north face,134.0,Krótki rękaw,koszulka regular fit,3.33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0
t-shirt basic,polo ralph lauren,379.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,67.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,schott,210.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,levi's®,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,under armour,143.0,Bez rękawów,koszulka slim fit,32.2,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,upscale by,76.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,fred perry,449.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,lacoste,260.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,adidas sportswear,98.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,polo ralph lauren,609.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,le col,269.0,Krótki rękaw,koszulka skinny fit,0.0,0,94,6,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,adidas originals,149.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
spodnie treningowe,siksilk set,223.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,asics core,107.0,Bez rękawów,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,pier one,179.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,helly hansen,129.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,the set,252.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,falke,299.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,hummel,162.9,Długi rękaw,koszulka slim fit,32.2,0,92,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0
koszulka polo,fila,296.11,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,adidas performance,161.0,Krótki rękaw,koszulka regular fit,3.33,0,81,5,0,0,0,0,0,0,14,0,0,0,0,0,86,0
t-shirt z nadrukiem,lacoste,287.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,bershka,59.9,Bardzo krótki rękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,lonsdale,79.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,nike sportswear,104.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,lonsdale,79.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,boss,287.0,Długi rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,jack & jones,71.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
artykuły klubowe,nike performance,159.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,tommy jeans,118.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,disney mickey,169.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,diesel,531.95,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
artykuły klubowe,nike performance,159.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,rockshirts,99.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,s.oliver,363.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,s.oliver,69.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,next one,156.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,indicode jeans,89.99,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,henry tiger,179.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,ea7 emporio armani,319.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,polo ralph lauren,419.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,karl kani,139.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,pier one,46.0,Długi rękaw,koszulka regular fit,3.33,80,20,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0
artykuły klubowe,nike performance,339.0,Długi rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,patagonia,199.0,Krótki rękaw,koszulka regular fit,3.33,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
t-shirt z nadrukiem,blend,122.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,79.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,venum naga,129.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,pier one,127.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,les benjamins,379.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,97.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,boss,359.0,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,yourturn unisex,55.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,112.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,82.0,Krótki rękaw,koszulka oversize,22.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,yourturn,69.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,nike sportswear,99.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,adidas performance,109.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,the north face,119.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,lacoste,359.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pier one,55.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,s.oliver,363.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,adidas performance,89.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
koszulka polo,solid,149.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,nike sportswear,161.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,siksilk,163.0,Krótki rękaw,koszulka slim fit,32.2,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,tommy jeans,112.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,u.s. polo assn.,81.99,Krótki rękaw,koszulka other,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,levi's®,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,gant,179.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,55.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,the kooples,429.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,64.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,henry tiger,169.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,yourturn unisex,30.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,yourturn unisex,54.0,Półrękawek,koszulka loose fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt basic,boss,149.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,adidas performance,326.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,solid,66.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,merchcode,99.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,carhartt wip,179.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,pier one,80.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,carhartt wip,179.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,pier one,101.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,blend,118.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,ellesse vipera,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,blend,60.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,lyle &,188.0,Krótki rękaw,koszulka regular fit,3.33,98,0,2,0,0,0,0,0,0,0,0,0,0,0,98,2,0
t-shirt z nadrukiem,boss,404.0,Krótki rękaw,koszulka regular fit,3.33,96,0,4,0,0,0,0,0,0,0,0,0,0,0,96,4,0
t-shirt z nadrukiem,mister tee,49.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,henry tiger,109.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,emporio armani,269.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,the north face,134.0,Krótki rękaw,koszulka regular fit,3.33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0
t-shirt z nadrukiem,mister tee,70.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,upscale by,79.0,Krótki rękaw,koszulka oversize,22.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,polo ralph lauren,584.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,diesel,160.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,lacoste,137.0,Bez rękawów,koszulka slim fit,32.2,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt basic,polo ralph lauren,377.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,urban classics,49.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,urban classics,58.0,Bardzo krótki rękawek,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pier one,53.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,merchcode,64.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,puma,89.0,Krótki rękaw,koszulka slim fit,32.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
koszulka reprezentacji,puma,329.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,the north face,107.0,Krótki rękaw,koszulka regular fit,3.33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0
t-shirt basic,jack & jones,254.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,yourturn unisex,40.0,Półrękawek,koszulka oversize,22.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,nike performance,127.0,Krótki rękaw,koszulka slim fit,32.2,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,armani exchange,199.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,polo ralph lauren,609.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,adidas originals,125.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pier one,32.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,pier one,40.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,closure london,79.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,nike performance,139.99,Długi rękaw,koszulka slim fit,32.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,venum venum,189.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,nike performance,255.0,Bardzo długi rękaw,koszulka regular fit,3.33,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,indicode jeans,89.99,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt basic,polo ralph lauren,341.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,under armour,143.0,Krótki rękaw,koszulka skinny fit,0.0,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,100,0
bluzka z długim rękawem,nike performance,161.0,Długi rękaw,koszulka skinny fit,0.0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,guess,116.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,yourturn unisex,84.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,hollister co.,409.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,lacoste,269.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,pier one,71.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,puma,174.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
